first_name,last_name,product_name,product_type,sr_id,customer_id,product_id,sr_description,sr_open_date,sr_close_date,sr_type,channel
RONNIE,Reichelt,Regular Fixed Deposit,fixed deposit,2129,392,4821,Regular Fixed Deposit fixed deposit Enquiry,2021-07-11 00:00:00.000,2021-07-11 00:00:00.000,Enquiry,Phone Banking
THERESINA,Hek,SavingsMax Account,savings account,2722,586,1302,SavingsMax Account savings account Product Support,2021-08-01 00:00:00.000,2021-08-01 00:00:00.000,Product Support,Net Banking
CULLAN,Ugolotti,New Car Loan,car loan,1087,678,2228,New Car Loan car loan Complaint,2021-08-01 00:00:00.000,2021-08-01 00:00:00.000,Complaint,Net Banking
CULLAN,Ugolotti,Foreign Education Loan,educational loan,2253,678,60,Foreign Education Loan educational loan Complaint,2021-08-01 00:00:00.000,2021-08-01 00:00:00.000,Complaint,Branch
CULLAN,Ugolotti,Foreign Education Loan,educational loan,2191,678,60,Foreign Education Loan educational loan Product Support,2021-08-01 00:00:00.000,2021-08-01 00:00:00.000,Product Support,Net Banking
NERON,Rishbrook,National Home Loan,home loan,794,333,4496,National Home Loan home loan Complaint,2021-08-01 00:00:00.000,2021-08-01 00:00:00.000,Complaint,Phone Banking
SHELL,Openshaw,SavingsMax Account,savings account,2612,107,1584,SavingsMax Account savings account Enquiry,2021-08-01 00:00:00.000,2021-08-01 00:00:00.000,Enquiry,Phone Banking
PEPI,Macquire,New Car Loan,car loan,210,83,1560,New Car Loan car loan Enquiry,2021-07-30 00:00:00.000,2021-07-30 00:00:00.000,Enquiry,Branch
BERNARD,Plumer,Private Car Insurance,motor insurance,2778,463,2036,Private Car Insurance motor insurance Complaint,2021-07-30 00:00:00.000,2021-07-30 00:00:00.000,Complaint,Branch
BERNARD,Plumer,Private Car Insurance,motor insurance,2216,463,2036,Private Car Insurance motor insurance Product Support,2021-07-30 00:00:00.000,2021-07-30 00:00:00.000,Product Support,Phone Banking
IGNAZIO,McFarlan,Regular Fixed Deposit,fixed deposit,2926,396,2147,Regular Fixed Deposit fixed deposit Complaint,2021-06-28 00:00:00.000,2021-06-28 00:00:00.000,Complaint,Net Banking
SHELL,Turbitt,Regular Fixed Deposit,fixed deposit,573,402,798,Regular Fixed Deposit fixed deposit Product Support,2021-12-12 00:00:00.000,2021-12-12 00:00:00.000,Product Support,Branch
WEST,Finci,Private Car Insurance,motor insurance,550,622,4737,Private Car Insurance motor insurance Complaint,2021-07-29 00:00:00.000,2021-07-29 00:00:00.000,Complaint,Net Banking
EBONY,Swainston,Emergency Personal Loan,Personal Loan,827,451,4638,Emergency Personal Loan Personal Loan Enquiry,2021-07-28 00:00:00.000,2021-07-28 00:00:00.000,Enquiry,Phone Banking
LUKAS,Karlmann,Super Saver Facility,fixed deposit,2036,403,4641,Super Saver Facility fixed deposit Enquiry,2021-11-30 00:00:00.000,2021-11-30 00:00:00.000,Enquiry,Phone Banking
LUKAS,Karlmann,Super Saver Facility,fixed deposit,1777,403,4641,Super Saver Facility fixed deposit Complaint,2021-11-12 00:00:00.000,2021-11-12 00:00:00.000,Complaint,Net Banking
ERVIN,Renols,SavingsMax Account,savings account,817,896,2725,SavingsMax Account savings account Product Support,2021-07-27 00:00:00.000,2021-07-28 00:00:00.000,Product Support,Net Banking
SHAWNA,Capper,Life Easy Health,life insurance,874,646,1963,Life Easy Health life insurance Product Support,2021-07-26 00:00:00.000,2021-07-26 00:00:00.000,Product Support,Net Banking
SHAWNA,Capper,Life Easy Health,life insurance,268,646,1963,Life Easy Health life insurance Complaint,2021-07-26 00:00:00.000,2021-07-26 00:00:00.000,Complaint,Net Banking
SHAWNA,Capper,National Home Loan,home loan,2066,646,476,National Home Loan home loan Enquiry,2021-07-26 00:00:00.000,2021-07-26 00:00:00.000,Enquiry,Phone Banking
CALLI,Mattingson,SavingsMax Account,savings account,1672,933,3795,SavingsMax Account savings account Product Support,2021-07-26 00:00:00.000,2021-07-28 00:00:00.000,Product Support,Net Banking
WYNN,Harwood,National Home Loan,home loan,1958,532,2577,National Home Loan home loan Product Support,2021-07-25 00:00:00.000,2021-07-25 00:00:00.000,Product Support,Phone Banking
WYNN,Harwood,Life Easy Health,life insurance,1659,532,3700,Life Easy Health life insurance Complaint,2021-07-25 00:00:00.000,2021-07-25 00:00:00.000,Complaint,Branch
WYNN,Harwood,Critical Illness Platinum,health insurance,736,532,3404,Critical Illness Platinum health insurance Enquiry,2021-07-25 00:00:00.000,2021-07-25 00:00:00.000,Enquiry,Net Banking
ZILVIA,Mulqueen,Critical Illness Platinum,health insurance,654,540,1224,Critical Illness Platinum health insurance Product Support,2021-07-25 00:00:00.000,2021-07-25 00:00:00.000,Product Support,Branch
MARLEY,Darrow,Home Gaurd Insurance,home insurance,1529,941,1994,Home Gaurd Insurance home insurance Enquiry,2021-07-24 00:00:00.000,2021-07-26 00:00:00.000,Enquiry,Phone Banking
MARLEY,Darrow,Home Gaurd Insurance,home insurance,1046,941,1994,Home Gaurd Insurance home insurance Product Support,2021-07-24 00:00:00.000,2021-07-26 00:00:00.000,Product Support,Phone Banking
MARLEY,Darrow,Home Gaurd Insurance,home insurance,382,941,1994,Home Gaurd Insurance home insurance Complaint,2021-07-24 00:00:00.000,2021-07-26 00:00:00.000,Complaint,Net Banking
MARLEY,Darrow,Life Easy Health,life insurance,1362,941,715,Life Easy Health life insurance Product Support,2021-07-24 00:00:00.000,2021-07-26 00:00:00.000,Product Support,Branch
MARLEY,Darrow,Foreign Education Loan,educational loan,179,941,771,Foreign Education Loan educational loan Enquiry,2021-07-24 00:00:00.000,2021-07-26 00:00:00.000,Enquiry,Phone Banking
WINFRED,Manilo,Critical Illness Platinum,health insurance,1826,489,4719,Critical Illness Platinum health insurance Product Support,2021-07-23 00:00:00.000,2021-07-23 00:00:00.000,Product Support,Phone Banking
WINFRED,Manilo,Life Easy Health,life insurance,482,489,2696,Life Easy Health life insurance Enquiry,2021-07-23 00:00:00.000,2021-07-23 00:00:00.000,Enquiry,Phone Banking
TARRA,Wilkinson,New Car Loan,car loan,148,717,3432,New Car Loan car loan Product Support,2021-07-23 00:00:00.000,2021-07-24 00:00:00.000,Product Support,Net Banking
CONSTANCE,Dreus,Critical Illness Platinum,health insurance,1630,603,1085,Critical Illness Platinum health insurance Product Support,2021-07-22 00:00:00.000,2021-07-22 00:00:00.000,Product Support,Net Banking
TRUDIE,Arlet,Life Easy Health,life insurance,1330,790,3070,Life Easy Health life insurance Enquiry,2021-07-22 00:00:00.000,2021-07-23 00:00:00.000,Enquiry,Net Banking
RUTHE,Monelle,National Home Loan,home loan,751,227,577,National Home Loan home loan Product Support,2021-07-22 00:00:00.000,2021-07-22 00:00:00.000,Product Support,Net Banking
DANILA,Adamiak,SavingsMax Account,savings account,2989,503,183,SavingsMax Account savings account Product Support,2021-07-22 00:00:00.000,2021-07-22 00:00:00.000,Product Support,Net Banking
CONSTANCY,Dolligon,Foreign Education Loan,educational loan,1355,875,1012,Foreign Education Loan educational loan Product Support,2021-07-22 00:00:00.000,2021-07-23 00:00:00.000,Product Support,Phone Banking
CONSTANCY,Dolligon,SavingsMax Account,savings account,2511,875,1759,SavingsMax Account savings account Enquiry,2021-07-22 00:00:00.000,2021-07-23 00:00:00.000,Enquiry,Branch
CONSTANCY,Dolligon,Ultima Current Account,current account,2374,875,333,SavingsMax Account current account Complaint,2021-07-22 00:00:00.000,2021-07-23 00:00:00.000,Complaint,Net Banking
CONSTANCY,Dolligon,Private Car Insurance,motor insurance,2958,875,3612,Private Car Insurance motor insurance Product Support,2021-07-22 00:00:00.000,2021-07-23 00:00:00.000,Product Support,Branch
CONSTANCY,Dolligon,Foreign Education Loan,educational loan,1172,875,3511,Foreign Education Loan educational loan Complaint,2021-07-22 00:00:00.000,2021-07-23 00:00:00.000,Complaint,Phone Banking
ZARLA,Hainning,Life Easy Health,life insurance,2346,911,4321,Life Easy Health life insurance Enquiry,2021-07-22 00:00:00.000,2021-07-24 00:00:00.000,Enquiry,Branch
CECILIO,Lunk,Private Car Insurance,motor insurance,2690,474,1011,Private Car Insurance motor insurance Enquiry,2021-07-21 00:00:00.000,2021-07-21 00:00:00.000,Enquiry,Phone Banking
CECILIO,Lunk,Private Car Insurance,motor insurance,2030,474,1011,Private Car Insurance motor insurance Complaint,2021-07-21 00:00:00.000,2021-07-21 00:00:00.000,Complaint,Phone Banking
CORREY,Eliyahu,New Car Loan,car loan,969,781,1269,New Car Loan car loan Enquiry,2021-07-20 00:00:00.000,2021-07-21 00:00:00.000,Enquiry,Branch
PADRIAC,Tune,Foreign Education Loan,educational loan,2423,427,3138,Foreign Education Loan educational loan Product Support,2021-07-20 00:00:00.000,2021-07-20 00:00:00.000,Product Support,Phone Banking
ANNORA,O'Crigan,Home Gaurd Insurance,home insurance,925,367,2669,Home Gaurd Insurance home insurance Product Support,2021-07-20 00:00:00.000,2021-07-20 00:00:00.000,Product Support,Net Banking
GAUTHIER,Ballchin,Life Easy Health,life insurance,120,525,4358,Life Easy Health life insurance Complaint,2021-07-18 00:00:00.000,2021-07-18 00:00:00.000,Complaint,Branch
PAULO,Loosely,Home Gaurd Insurance,home insurance,2730,926,4903,Home Gaurd Insurance home insurance Complaint,2021-07-17 00:00:00.000,2021-07-19 00:00:00.000,Complaint,Branch
PAULO,Loosely,Emergency Personal Loan,Personal Loan,2843,926,1235,Emergency Personal Loan Personal Loan Enquiry,2021-07-17 00:00:00.000,2021-07-19 00:00:00.000,Enquiry,Phone Banking
INGAR,Whittle,Super Saver Facility,fixed deposit,1935,413,4884,Super Saver Facility fixed deposit Product Support,2021-04-23 00:00:00.000,2021-04-23 00:00:00.000,Product Support,Branch
XERXES,Bredbury,Life Easy Health,life insurance,2155,498,2282,Life Easy Health life insurance Product Support,2021-07-16 00:00:00.000,2021-07-16 00:00:00.000,Product Support,Net Banking
CHRISSIE,Franchi,New Car Loan,car loan,733,472,1968,New Car Loan car loan Complaint,2021-07-16 00:00:00.000,2021-07-16 00:00:00.000,Complaint,Net Banking
JAYME,Aldersley,Regular Fixed Deposit,fixed deposit,1216,415,4210,Regular Fixed Deposit fixed deposit Complaint,2021-12-28 00:00:00.000,2021-12-28 00:00:00.000,Complaint,Net Banking
SIBELLA,Thickins,Life Easy Health,life insurance,1089,914,3238,Life Easy Health life insurance Enquiry,2021-07-13 00:00:00.000,2021-07-15 00:00:00.000,Enquiry,Branch
HILLIARD,Stubs,Regular Fixed Deposit,fixed deposit,994,417,2081,Regular Fixed Deposit fixed deposit Complaint,2021-03-05 00:00:00.000,2021-03-05 00:00:00.000,Complaint,Net Banking
REMY,Nann,Critical Illness Platinum,health insurance,341,179,4774,Critical Illness Platinum health insurance Enquiry,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,Enquiry,Phone Banking
KAROLE,Di Maria,Regular Fixed Deposit,fixed deposit,220,418,1291,Regular Fixed Deposit fixed deposit Product Support,2021-02-09 00:00:00.000,2021-02-09 00:00:00.000,Product Support,Net Banking
BERTRAND,Turbefield,SavingsMax Account,savings account,1621,606,4755,SavingsMax Account savings account Product Support,2021-07-10 00:00:00.000,2021-07-10 00:00:00.000,Product Support,Net Banking
BERTRAND,Turbefield,SavingsMax Account,savings account,1321,606,4755,SavingsMax Account savings account Product Support,2021-07-10 00:00:00.000,2021-07-10 00:00:00.000,Product Support,Net Banking
BERTRAND,Turbefield,SavingsMax Account,savings account,1055,606,4755,SavingsMax Account savings account Complaint,2021-07-10 00:00:00.000,2021-07-10 00:00:00.000,Complaint,Phone Banking
BERTRAND,Turbefield,SavingsMax Account,savings account,930,606,4755,SavingsMax Account savings account Enquiry,2021-07-10 00:00:00.000,2021-07-10 00:00:00.000,Enquiry,Branch
CAL,Cullon,Foreign Education Loan,educational loan,547,572,728,Foreign Education Loan educational loan Enquiry,2021-07-10 00:00:00.000,2021-07-10 00:00:00.000,Enquiry,Net Banking
SIMONETTE,Burnep,Life Easy Health,life insurance,647,686,4,Life Easy Health life insurance Product Support,2021-07-09 00:00:00.000,2021-07-09 00:00:00.000,Product Support,Phone Banking
NANCE,Megarry,SavingsMax Account,savings account,2851,732,4568,SavingsMax Account savings account Complaint,2021-07-09 00:00:00.000,2021-07-10 00:00:00.000,Complaint,Net Banking
ODILLE,Fundell,Home Gaurd Insurance,home insurance,1746,293,4051,Home Gaurd Insurance home insurance Product Support,2021-07-06 00:00:00.000,2021-07-06 00:00:00.000,Product Support,Branch
CHARIN,Barraclough,Life Easy Health,life insurance,1404,628,2710,Life Easy Health life insurance Product Support,2021-07-06 00:00:00.000,2021-07-06 00:00:00.000,Product Support,Branch
LIZ,Sange,National Home Loan,home loan,2982,53,2516,National Home Loan home loan Enquiry,2021-07-06 00:00:00.000,2021-07-06 00:00:00.000,Enquiry,Branch
LIZ,Sange,National Home Loan,home loan,2416,53,2516,National Home Loan home loan Product Support,2021-07-06 00:00:00.000,2021-07-06 00:00:00.000,Product Support,Net Banking
PEPE,Wethey,Home Gaurd Insurance,home insurance,2004,882,3997,Home Gaurd Insurance home insurance Product Support,2021-07-05 00:00:00.000,2021-07-06 00:00:00.000,Product Support,Branch
ALFONSO,Antoons,Home Gaurd Insurance,home insurance,652,676,2833,Home Gaurd Insurance home insurance Complaint,2021-07-05 00:00:00.000,2021-07-05 00:00:00.000,Complaint,Net Banking
VIKKY,Baynham,Critical Illness Platinum,health insurance,2003,161,385,Critical Illness Platinum health insurance Product Support,2021-07-05 00:00:00.000,2021-07-05 00:00:00.000,Product Support,Phone Banking
TEDDY,Reichelt,Super Saver Facility,fixed deposit,348,419,2201,Super Saver Facility fixed deposit Enquiry,2021-01-11 00:00:00.000,2021-01-11 00:00:00.000,Enquiry,Branch
JULINE,Feathersby,Private Car Insurance,motor insurance,417,564,246,Private Car Insurance motor insurance Complaint,2021-07-03 00:00:00.000,2021-07-03 00:00:00.000,Complaint,Branch
FRITZ,Shynn,SavingsMax Account,savings account,2270,820,1355,SavingsMax Account savings account Enquiry,2021-07-02 00:00:00.000,2021-07-03 00:00:00.000,Enquiry,Phone Banking
CORT,Lyston,New Car Loan,car loan,308,8,1008,New Car Loan car loan Complaint,2021-07-02 00:00:00.000,2021-07-02 00:00:00.000,Complaint,Phone Banking
NOAK,Gaw,National Home Loan,home loan,861,985,528,National Home Loan home loan Enquiry,2021-07-01 00:00:00.000,2021-07-03 00:00:00.000,Enquiry,Branch
MALVA,Barnett,SavingsMax Account,savings account,2906,262,3909,SavingsMax Account savings account Enquiry,2021-06-30 00:00:00.000,2021-06-30 00:00:00.000,Enquiry,Phone Banking
MALVA,Barnett,SavingsMax Account,savings account,1947,262,3909,SavingsMax Account savings account Product Support,2021-06-30 00:00:00.000,2021-06-30 00:00:00.000,Product Support,Branch
AUNDREA,Trustram,SavingsMax Account,savings account,2166,879,4119,SavingsMax Account savings account Product Support,2021-06-30 00:00:00.000,2021-07-01 00:00:00.000,Product Support,Branch
AUNDREA,Trustram,SavingsMax Account,savings account,1787,879,4119,SavingsMax Account savings account Complaint,2021-06-30 00:00:00.000,2021-07-01 00:00:00.000,Complaint,Phone Banking
TEDDY,Reichelt,Super Saver Facility,fixed deposit,2020,419,3939,Super Saver Facility fixed deposit Enquiry,2021-11-15 00:00:00.000,2021-11-15 00:00:00.000,Enquiry,Net Banking
CON,Rozier,Sweep In Facility,fixed deposit,1639,426,324,Sweep In Facility fixed deposit Complaint,2021-05-10 00:00:00.000,2021-05-10 00:00:00.000,Complaint,Net Banking
BRUIS,Petrulis,National Home Loan,home loan,2073,480,3977,National Home Loan home loan Complaint,2021-06-30 00:00:00.000,2021-06-30 00:00:00.000,Complaint,Branch
BRUIS,Petrulis,Emergency Personal Loan,Personal Loan,465,480,3845,Emergency Personal Loan Personal Loan Enquiry,2021-06-30 00:00:00.000,2021-06-30 00:00:00.000,Enquiry,Branch
CAROLINE,Noddle,SavingsMax Account,savings account,2879,253,1827,SavingsMax Account savings account Product Support,2021-06-29 00:00:00.000,2021-06-29 00:00:00.000,Product Support,Phone Banking
MERV,Hinz,Private Car Insurance,motor insurance,1848,163,1709,Private Car Insurance motor insurance Complaint,2021-06-29 00:00:00.000,2021-06-29 00:00:00.000,Complaint,Branch
ETTORE,Barhem,Regular Fixed Deposit,fixed deposit,1252,431,4291,Regular Fixed Deposit fixed deposit Complaint,2021-10-29 00:00:00.000,2021-10-29 00:00:00.000,Complaint,Net Banking
DONAVON,Hadlow,Critical Illness Platinum,health insurance,2512,712,3446,Critical Illness Platinum health insurance Product Support,2021-06-29 00:00:00.000,2021-06-30 00:00:00.000,Product Support,Net Banking
DONAVON,Hadlow,Emergency Personal Loan,Personal Loan,2301,712,2567,Emergency Personal Loan Personal Loan Complaint,2021-06-29 00:00:00.000,2021-06-30 00:00:00.000,Complaint,Branch
DONAVON,Hadlow,Emergency Personal Loan,Personal Loan,1942,712,2567,Emergency Personal Loan Personal Loan Product Support,2021-06-29 00:00:00.000,2021-06-30 00:00:00.000,Product Support,Net Banking
MONTY,Varah,National Home Loan,home loan,1758,526,1381,National Home Loan home loan Product Support,2021-06-29 00:00:00.000,2021-06-29 00:00:00.000,Product Support,Branch
BERNARDO,Herley,New Car Loan,car loan,167,485,4242,New Car Loan car loan Product Support,2021-06-27 00:00:00.000,2021-06-27 00:00:00.000,Product Support,Phone Banking
CORI,Gallacher,Home Gaurd Insurance,home insurance,1202,749,392,Home Gaurd Insurance home insurance Enquiry,2021-06-26 00:00:00.000,2021-06-27 00:00:00.000,Enquiry,Phone Banking
CORI,Gallacher,Home Gaurd Insurance,home insurance,431,749,392,Home Gaurd Insurance home insurance Complaint,2021-06-26 00:00:00.000,2021-06-27 00:00:00.000,Complaint,Phone Banking
CORI,Gallacher,New Car Loan,car loan,2940,749,1952,New Car Loan car loan Product Support,2021-06-26 00:00:00.000,2021-06-27 00:00:00.000,Product Support,Branch
CORI,Gallacher,New Car Loan,car loan,2594,749,1952,New Car Loan car loan Complaint,2021-06-26 00:00:00.000,2021-06-27 00:00:00.000,Complaint,Phone Banking
